subscription_id,account_id,plan_id,started_at,ended_at,status,seats,mrr
S001494,A001494,PLN_STARTER,2025-09-17,,active,2,49
S001495,A001495,PLN_STARTER,2023-05-18,2024-08-28,cancelled,3,49
S001496,A001496,PLN_STARTER,2024-05-22,,active,3,49
S001497,A001497,PLN_STARTER,2025-04-02,,active,6,59
S001498,A001498,PLN_STARTER,2024-02-26,,active,4,49
S001499,A001499,PLN_STARTER,2025-01-11,,active,2,49
S001500,A001500,PLN_STARTER,2025-08-29,,active,5,49
S001501,A001501,PLN_STARTER,2025-08-25,,active,5,49
S001502,A001502,PLN_STARTER,2023-06-15,,active,4,49
S001503,A001503,PLN_STARTER,2025-06-23,,active,4,49
S001504,A001504,PLN_STARTER,2025-07-01,,active,2,49
S001505,A001505,PLN_ENTERPRISE,2025-09-06,,active,486,2499
S001506,A001506,PLN_STARTER,2023-04-12,,active,6,59
S001507,A001507,PLN_STARTER,2024-03-03,,active,4,49
S001508,A001508,PLN_GROWTH,2023-04-07,,active,23,223
S001509,A001509,PLN_GROWTH,2024-01-23,,active,12,199
S001510,A001510,PLN_STARTER,2023-10-24,2024-03-02,cancelled,5,49
S001511,A001511,PLN_GROWTH,2024-03-08,,active,13,199
S001512,A001512,PLN_STARTER,2024-09-05,,active,2,49
S001513,A001513,PLN_GROWTH,2024-07-10,,active,8,199
S001514,A001514,PLN_STARTER,2023-02-28,2024-11-24,cancelled,4,49
S001515,A001515,PLN_STARTER,2025-03-16,,active,4,49
S001516,A001516,PLN_GROWTH,2024-03-17,2025-09-21,cancelled,22,215
S001517,A001517,PLN_STARTER,2025-10-05,,active,3,49
S001518,A001518,PLN_SCALE,2024-01-28,,active,59,799
S001519,A001519,PLN_STARTER,2025-07-17,,active,5,49
S001520,A001520,PLN_STARTER,2024-09-15,,active,1,49
S001521,A001521,PLN_STARTER,2024-10-06,,active,2,49
S001522,A001522,PLN_GROWTH,2025-06-29,,active,14,199
S001523,A001523,PLN_STARTER,2024-06-19,,active,4,49
S001524,A001524,PLN_STARTER,2023-05-27,,active,5,49
S001525,A001525,PLN_STARTER,2024-10-05,,active,2,49
S001526,A001526,PLN_STARTER,2024-08-13,,active,2,49
S001527,A001527,PLN_STARTER,2023-11-10,2024-11-02,cancelled,4,49
S001528,A001528,PLN_STARTER,2025-01-20,,active,5,49
S001529,A001529,PLN_GROWTH,2024-06-18,,active,10,199
S001530,A001530,PLN_GROWTH,2023-12-19,,active,17,199
S001531,A001531,PLN_STARTER,2025-04-25,,active,2,49
S001532,A001532,PLN_ENTERPRISE,2024-06-21,,active,419,2499
S001533,A001533,PLN_SCALE,2023-10-09,,active,76,799
S001534,A001534,PLN_STARTER,2023-12-07,,active,6,59
S001535,A001535,PLN_GROWTH,2024-09-14,,active,17,199
S001536,A001536,PLN_STARTER,2024-09-08,,active,4,49
S001537,A001537,PLN_GROWTH,2023-03-14,2024-06-28,cancelled,25,239
S001538,A001538,PLN_GROWTH,2024-08-10,,active,23,223
S001539,A001539,PLN_GROWTH,2024-08-25,,active,22,215
S001540,A001540,PLN_SCALE,2024-09-16,2025-02-09,cancelled,60,799
S001541,A001541,PLN_STARTER,2025-08-01,,active,5,49
S001542,A001542,PLN_STARTER,2023-09-29,,active,6,59
S001543,A001543,PLN_STARTER,2025-05-26,,active,6,59
S001544,A001544,PLN_STARTER,2025-02-26,,active,4,49
S001545,A001545,PLN_GROWTH,2023-10-13,,active,14,199
S001546,A001546,PLN_SCALE,2024-08-15,2025-03-22,cancelled,70,799
S001547,A001547,PLN_GROWTH,2023-03-12,,active,9,199
S001548,A001548,PLN_GROWTH,2024-12-09,,active,16,199
S001549,A001549,PLN_GROWTH,2023-01-22,,active,20,199
S001550,A001550,PLN_STARTER,2025-06-08,,active,3,49
S001551,A001551,PLN_STARTER,2023-07-20,,active,3,49
S001552,A001552,PLN_ENTERPRISE,2023-02-12,2024-05-03,cancelled,191,2499
S001553,A001553,PLN_STARTER,2024-11-24,,active,5,49
S001554,A001554,PLN_STARTER,2023-08-23,,active,2,49
S001555,A001555,PLN_SCALE,2025-07-29,,active,62,799
S001556,A001556,PLN_STARTER,2023-08-12,,active,4,49
S001557,A001557,PLN_ENTERPRISE,2025-05-07,,active,447,2499
S001558,A001558,PLN_STARTER,2024-12-26,,active,2,49
S001559,A001559,PLN_STARTER,2024-11-13,,active,3,49
S001560,A001560,PLN_STARTER,2024-08-06,,active,1,49
S001561,A001561,PLN_GROWTH,2024-09-04,2025-10-17,cancelled,7,199
S001562,A001562,PLN_STARTER,2023-08-14,2024-02-22,cancelled,2,49
S001563,A001563,PLN_GROWTH,2024-05-07,2025-09-18,cancelled,13,199
S001564,A001564,PLN_STARTER,2025-08-21,,active,4,49
S001565,A001565,PLN_SCALE,2023-12-09,2025-04-17,cancelled,62,799
S001566,A001566,PLN_STARTER,2025-08-06,,active,2,49
S001567,A001567,PLN_STARTER,2025-07-03,,active,4,49
S001568,A001568,PLN_GROWTH,2025-01-19,,active,15,199
S001569,A001569,PLN_GROWTH,2023-09-25,,active,20,199
S001570,A001570,PLN_STARTER,2023-02-26,2024-08-28,cancelled,5,49
S001571,A001571,PLN_STARTER,2024-09-10,,active,5,49
S001572,A001572,PLN_SCALE,2024-01-10,,active,132,991
S001573,A001573,PLN_STARTER,2023-07-24,,active,3,49
S001574,A001574,PLN_STARTER,2024-11-03,,active,2,49
S001575,A001575,PLN_GROWTH,2023-03-15,,active,8,199
S001576,A001576,PLN_GROWTH,2023-09-17,,active,15,199
S001577,A001577,PLN_GROWTH,2023-12-05,,active,26,247
S001578,A001578,PLN_GROWTH,2025-01-05,,active,23,223
S001579,A001579,PLN_ENTERPRISE,2023-12-18,,active,297,2499
S001580,A001580,PLN_STARTER,2023-11-02,,active,6,59
S001581,A001581,PLN_STARTER,2024-12-01,,active,5,49
S001582,A001582,PLN_GROWTH,2024-01-16,,active,13,199
S001583,A001583,PLN_GROWTH,2025-05-17,,active,23,223
S001584,A001584,PLN_STARTER,2025-08-23,,active,4,49
S001585,A001585,PLN_STARTER,2023-11-25,,active,4,49
S001586,A001586,PLN_GROWTH,2024-03-29,2025-04-08,cancelled,26,247
S001587,A001587,PLN_GROWTH,2025-01-15,2025-09-29,cancelled,13,199
S001588,A001588,PLN_GROWTH,2023-09-21,2024-05-03,cancelled,18,199
S001589,A001589,PLN_STARTER,2025-09-01,,active,6,59
S001590,A001590,PLN_STARTER,2025-08-21,,active,2,49
S001591,A001591,PLN_STARTER,2025-02-04,,active,4,49
S001592,A001592,PLN_STARTER,2025-09-24,,active,2,49
S001593,A001593,PLN_SCALE,2025-05-14,,active,62,799
S001594,A001594,PLN_GROWTH,2024-03-15,,active,26,247
S001595,A001595,PLN_SCALE,2025-01-29,,active,76,799
S001596,A001596,PLN_ENTERPRISE,2023-02-13,2024-10-07,cancelled,466,2499
S001597,A001597,PLN_SCALE,2025-09-29,,active,82,799
S001598,A001598,PLN_ENTERPRISE,2024-07-25,2024-11-28,cancelled,326,2499
S001599,A001599,PLN_STARTER,2023-05-13,,active,2,49
S001600,A001600,PLN_STARTER,2025-05-26,,active,4,49
S001601,A001601,PLN_STARTER,2025-01-24,,active,1,49
S001602,A001602,PLN_SCALE,2023-06-22,,active,114,883
S001603,A001603,PLN_STARTER,2025-05-20,2025-10-09,cancelled,3,49
S001604,A001604,PLN_STARTER,2025-09-22,,active,6,59
S001605,A001605,PLN_GROWTH,2025-05-18,,active,11,199
S001606,A001606,PLN_STARTER,2023-05-31,,active,5,49
S001607,A001607,PLN_GROWTH,2025-01-06,,active,10,199
S001608,A001608,PLN_GROWTH,2024-07-09,2025-11-07,cancelled,7,199
S001609,A001609,PLN_STARTER,2025-08-13,,active,5,49
S001610,A001610,PLN_SCALE,2024-11-06,2025-10-30,cancelled,52,799
S001611,A001611,PLN_ENTERPRISE,2025-04-17,,active,222,2499
S001612,A001612,PLN_SCALE,2024-11-21,,active,36,799
S001613,A001613,PLN_GROWTH,2025-01-12,,active,25,239
S001614,A001614,PLN_STARTER,2024-02-20,2025-03-14,cancelled,6,59
S001615,A001615,PLN_SCALE,2024-07-03,,active,63,799
S001616,A001616,PLN_STARTER,2025-04-11,,active,2,49
S001617,A001617,PLN_STARTER,2025-05-16,,active,3,49
S001618,A001618,PLN_STARTER,2024-01-06,,active,4,49
S001619,A001619,PLN_STARTER,2025-03-10,,active,5,49
S001620,A001620,PLN_STARTER,2024-09-05,,active,3,49
S001621,A001621,PLN_SCALE,2024-08-09,2025-02-26,cancelled,125,949
S001622,A001622,PLN_GROWTH,2025-02-16,,active,22,215
S001623,A001623,PLN_STARTER,2025-05-24,,active,3,49
S001624,A001624,PLN_GROWTH,2025-07-19,,active,15,199
S001625,A001625,PLN_SCALE,2025-05-18,,active,109,853
S001626,A001626,PLN_GROWTH,2025-09-02,,active,26,247
S001627,A001627,PLN_STARTER,2024-06-23,,active,4,49
S001628,A001628,PLN_STARTER,2025-01-05,2025-06-19,cancelled,3,49
S001629,A001629,PLN_STARTER,2024-07-31,,active,4,49
S001630,A001630,PLN_STARTER,2023-07-05,,active,5,49
S001631,A001631,PLN_STARTER,2024-12-23,2025-12-22,cancelled,2,49
S001632,A001632,PLN_GROWTH,2024-01-03,2025-10-11,cancelled,10,199
S001633,A001633,PLN_STARTER,2024-03-18,,active,4,49
S001634,A001634,PLN_GROWTH,2025-04-23,,active,13,199
S001635,A001635,PLN_STARTER,2023-02-07,,active,3,49
S001636,A001636,PLN_STARTER,2024-08-19,,active,4,49
S001637,A001637,PLN_SCALE,2025-02-26,,active,61,799
S001638,A001638,PLN_STARTER,2025-08-11,,active,2,49
S001639,A001639,PLN_STARTER,2025-04-17,,active,2,49
S001640,A001640,PLN_GROWTH,2023-04-30,,active,18,199
S001641,A001641,PLN_STARTER,2025-08-17,,active,4,49
S001642,A001642,PLN_STARTER,2024-02-21,,active,3,49
S001643,A001643,PLN_SCALE,2023-06-07,2024-02-06,cancelled,91,799
S001644,A001644,PLN_GROWTH,2023-02-10,,active,16,199
S001645,A001645,PLN_STARTER,2023-02-24,2024-09-11,cancelled,4,49
S001646,A001646,PLN_GROWTH,2024-09-18,,active,13,199
S001647,A001647,PLN_GROWTH,2023-08-04,2025-03-31,cancelled,22,215
S001648,A001648,PLN_GROWTH,2023-12-16,,active,11,199
S001649,A001649,PLN_SCALE,2023-10-13,,active,112,871
S001650,A001650,PLN_STARTER,2023-11-12,,active,5,49
S001651,A001651,PLN_GROWTH,2025-05-18,,active,17,199
S001652,A001652,PLN_GROWTH,2025-05-25,,active,14,199
S001653,A001653,PLN_GROWTH,2023-08-09,,active,24,231
S001654,A001654,PLN_STARTER,2023-10-21,,active,6,59
S001655,A001655,PLN_STARTER,2024-03-06,2025-09-08,cancelled,2,49
S001656,A001656,PLN_SCALE,2025-03-27,,active,55,799
S001657,A001657,PLN_GROWTH,2024-10-29,,active,18,199
S001658,A001658,PLN_STARTER,2024-07-04,,active,4,49
S001659,A001659,PLN_SCALE,2023-07-16,,active,121,925
S001660,A001660,PLN_STARTER,2023-08-17,2024-10-04,cancelled,2,49
S001661,A001661,PLN_GROWTH,2025-01-25,,active,19,199
S001662,A001662,PLN_STARTER,2025-08-15,,active,6,59
S001663,A001663,PLN_STARTER,2024-04-25,,active,6,59
S001664,A001664,PLN_GROWTH,2024-03-06,,active,15,199
S001665,A001665,PLN_STARTER,2023-08-12,,active,2,49
S001666,A001666,PLN_SCALE,2025-05-18,,active,74,799
S001667,A001667,PLN_SCALE,2023-10-30,,active,40,799
S001668,A001668,PLN_STARTER,2024-11-29,,active,2,49
S001669,A001669,PLN_STARTER,2024-08-05,,active,1,49
S001670,A001670,PLN_STARTER,2025-09-29,,active,4,49
S001671,A001671,PLN_STARTER,2024-12-21,,active,4,49
S001672,A001672,PLN_SCALE,2023-12-24,2024-05-04,cancelled,133,997
S001673,A001673,PLN_STARTER,2025-06-19,,active,2,49
S001674,A001674,PLN_STARTER,2025-03-26,,active,2,49
S001675,A001675,PLN_GROWTH,2023-04-21,2024-09-08,cancelled,24,231
S001676,A001676,PLN_STARTER,2024-10-15,,active,3,49
S001677,A001677,PLN_STARTER,2024-08-19,,active,5,49
S001678,A001678,PLN_GROWTH,2024-09-23,,active,9,199
S001679,A001679,PLN_STARTER,2025-01-31,,active,3,49
S001680,A001680,PLN_STARTER,2024-09-21,,active,6,59
S001681,A001681,PLN_GROWTH,2024-09-21,,active,20,199
S001682,A001682,PLN_STARTER,2023-04-03,,active,1,49
S001683,A001683,PLN_GROWTH,2023-03-05,,active,10,199
S001684,A001684,PLN_STARTER,2023-12-04,,active,6,59
S001685,A001685,PLN_STARTER,2025-03-31,2025-08-02,cancelled,2,49
S001686,A001686,PLN_GROWTH,2023-09-30,,active,19,199
S001687,A001687,PLN_STARTER,2023-04-06,2023-07-28,cancelled,5,49
S001688,A001688,PLN_GROWTH,2024-09-08,,active,13,199
S001689,A001689,PLN_STARTER,2023-10-03,2025-01-15,cancelled,6,59
S001690,A001690,PLN_STARTER,2024-12-31,,active,5,49
S001691,A001691,PLN_ENTERPRISE,2025-06-14,,active,396,2499
S001692,A001692,PLN_GROWTH,2023-09-08,,active,8,199
S001693,A001693,PLN_STARTER,2024-05-28,2025-02-06,cancelled,3,49
S001694,A001694,PLN_GROWTH,2024-12-23,,active,24,231
S001695,A001695,PLN_ENTERPRISE,2024-02-16,2025-04-04,cancelled,262,2499
S001696,A001696,PLN_ENTERPRISE,2025-09-30,,active,317,2499
S001697,A001697,PLN_STARTER,2024-01-05,2025-03-13,cancelled,4,49
S001698,A001698,PLN_GROWTH,2023-04-14,,active,22,215
S001699,A001699,PLN_GROWTH,2023-11-19,,active,10,199
S001700,A001700,PLN_GROWTH,2025-06-12,,active,17,199
S001701,A001701,PLN_SCALE,2024-09-09,,active,56,799
S001702,A001702,PLN_STARTER,2023-12-23,,active,3,49
S001703,A001703,PLN_GROWTH,2024-08-17,2025-02-15,cancelled,8,199
S001704,A001704,PLN_STARTER,2025-01-15,,active,4,49
S001705,A001705,PLN_STARTER,2025-01-06,,active,6,59
S001706,A001706,PLN_GROWTH,2025-07-23,,active,25,239
S001707,A001707,PLN_GROWTH,2024-07-13,,active,10,199
S001708,A001708,PLN_SCALE,2024-10-03,,active,81,799
S001709,A001709,PLN_ENTERPRISE,2025-09-19,,active,231,2499
S001710,A001710,PLN_SCALE,2024-10-24,,active,114,883
S001711,A001711,PLN_STARTER,2024-07-14,,active,4,49
S001712,A001712,PLN_GROWTH,2025-03-02,,active,10,199
S001713,A001713,PLN_GROWTH,2023-06-30,,active,13,199
S001714,A001714,PLN_GROWTH,2024-07-10,,active,9,199
S001715,A001715,PLN_GROWTH,2025-06-02,,active,13,199
S001716,A001716,PLN_SCALE,2024-11-29,,active,70,799
S001717,A001717,PLN_ENTERPRISE,2025-09-17,,active,458,2499
S001718,A001718,PLN_GROWTH,2023-07-12,,active,24,231
S001719,A001719,PLN_STARTER,2023-10-30,,active,6,59
S001720,A001720,PLN_ENTERPRISE,2023-04-23,,active,398,2499
S001721,A001721,PLN_STARTER,2025-04-18,,active,3,49
S001722,A001722,PLN_GROWTH,2024-05-06,,active,23,223
S001723,A001723,PLN_SCALE,2023-04-17,,active,49,799
S001724,A001724,PLN_STARTER,2024-01-21,,active,6,59
S001725,A001725,PLN_SCALE,2025-07-08,,active,83,799
S001726,A001726,PLN_STARTER,2023-08-01,,active,2,49
S001727,A001727,PLN_ENTERPRISE,2024-05-10,,active,506,2523
S001728,A001728,PLN_STARTER,2024-10-01,,active,3,49
S001729,A001729,PLN_STARTER,2025-06-26,,active,4,49
S001730,A001730,PLN_SCALE,2025-04-09,,active,133,997
S001731,A001731,PLN_STARTER,2024-09-09,,active,4,49
S001732,A001732,PLN_STARTER,2023-12-22,,active,3,49
S001733,A001733,PLN_GROWTH,2024-12-01,,active,7,199
S001734,A001734,PLN_SCALE,2023-11-28,2025-05-13,cancelled,120,919
S001735,A001735,PLN_GROWTH,2023-05-14,,active,22,215
S001736,A001736,PLN_GROWTH,2023-07-03,,active,7,199
S001737,A001737,PLN_GROWTH,2025-01-15,,active,13,199
S001738,A001738,PLN_GROWTH,2024-05-06,2025-05-09,cancelled,14,199
S001739,A001739,PLN_GROWTH,2024-02-02,2025-06-24,cancelled,21,207
S001740,A001740,PLN_STARTER,2024-02-08,2025-02-25,cancelled,6,59
S001741,A001741,PLN_STARTER,2023-09-30,,active,4,49
S001742,A001742,PLN_STARTER,2024-03-21,,active,5,49
S001743,A001743,PLN_GROWTH,2025-08-22,,active,18,199
S001744,A001744,PLN_STARTER,2025-05-29,,active,5,49
S001745,A001745,PLN_SCALE,2024-08-27,,active,108,847
S001746,A001746,PLN_GROWTH,2025-07-07,,active,11,199
S001747,A001747,PLN_STARTER,2023-07-05,,active,1,49
S001748,A001748,PLN_STARTER,2025-08-03,2025-11-23,cancelled,1,49
S001749,A001749,PLN_ENTERPRISE,2025-01-25,,active,279,2499
S001750,A001750,PLN_STARTER,2025-08-14,,active,3,49
S001751,A001751,PLN_STARTER,2024-03-17,,active,5,49
S001752,A001752,PLN_STARTER,2024-05-16,,active,6,59
S001753,A001753,PLN_GROWTH,2024-07-03,,active,8,199
S001754,A001754,PLN_STARTER,2023-02-19,,active,5,49
S001755,A001755,PLN_ENTERPRISE,2024-11-20,,active,447,2499
S001756,A001756,PLN_GROWTH,2025-07-11,,active,8,199
S001757,A001757,PLN_SCALE,2023-06-28,2025-01-28,cancelled,80,799
S001758,A001758,PLN_STARTER,2023-09-13,,active,4,49
S001759,A001759,PLN_GROWTH,2025-05-14,,active,8,199
S001760,A001760,PLN_GROWTH,2025-01-04,,active,20,199
S001761,A001761,PLN_GROWTH,2024-08-19,,active,12,199
S001762,A001762,PLN_STARTER,2024-05-10,2025-10-24,cancelled,5,49
S001763,A001763,PLN_STARTER,2024-09-24,,active,6,59
S001764,A001764,PLN_SCALE,2024-12-05,,active,114,883
S001765,A001765,PLN_SCALE,2024-01-15,,active,117,901
S001766,A001766,PLN_STARTER,2023-12-08,,active,1,49
S001767,A001767,PLN_GROWTH,2024-11-06,,active,16,199
S001768,A001768,PLN_SCALE,2025-06-18,,active,60,799
S001769,A001769,PLN_SCALE,2025-09-12,,active,70,799
S001770,A001770,PLN_SCALE,2024-01-03,,active,104,823
S001771,A001771,PLN_STARTER,2023-04-07,2024-05-28,cancelled,4,49
S001772,A001772,PLN_STARTER,2024-12-26,,active,5,49
S001773,A001773,PLN_ENTERPRISE,2024-04-18,,active,392,2499
S001774,A001774,PLN_GROWTH,2024-11-16,,active,24,231
S001775,A001775,PLN_GROWTH,2023-09-22,,active,19,199
S001776,A001776,PLN_STARTER,2024-01-10,,active,2,49
S001777,A001777,PLN_STARTER,2025-07-14,,active,6,59
S001778,A001778,PLN_GROWTH,2024-04-25,2024-11-26,cancelled,24,231
S001779,A001779,PLN_STARTER,2025-09-05,,active,2,49
S001780,A001780,PLN_STARTER,2023-12-09,,active,1,49
S001781,A001781,PLN_GROWTH,2023-06-26,2024-10-11,cancelled,21,207
S001782,A001782,PLN_SCALE,2024-12-14,,active,107,841
S001783,A001783,PLN_STARTER,2025-07-08,,active,3,49
S001784,A001784,PLN_STARTER,2024-10-31,,active,3,49
S001785,A001785,PLN_STARTER,2023-02-09,,active,5,49
S001786,A001786,PLN_STARTER,2025-07-28,,active,3,49
S001787,A001787,PLN_STARTER,2024-11-29,,active,4,49
S001788,A001788,PLN_GROWTH,2023-09-03,2025-04-24,cancelled,12,199
S001789,A001789,PLN_STARTER,2023-08-06,2024-03-16,cancelled,6,59
S001790,A001790,PLN_STARTER,2024-05-08,,active,2,49
S001791,A001791,PLN_GROWTH,2024-08-14,,active,22,215
S001792,A001792,PLN_SCALE,2024-04-06,,active,84,799
S001793,A001793,PLN_STARTER,2024-12-08,,active,5,49
S001794,A001794,PLN_STARTER,2025-07-14,,active,4,49
S001795,A001795,PLN_STARTER,2024-09-08,,active,3,49
S001796,A001796,PLN_GROWTH,2025-06-22,,active,17,199
S001797,A001797,PLN_GROWTH,2024-07-06,,active,9,199
S001798,A001798,PLN_STARTER,2024-08-26,,active,4,49
S001799,A001799,PLN_STARTER,2023-11-25,,active,2,49
S001800,A001800,PLN_STARTER,2025-07-14,,active,6,59
S001801,A001801,PLN_STARTER,2025-05-25,,active,3,49
S001802,A001802,PLN_GROWTH,2025-08-24,,active,12,199
S001803,A001803,PLN_STARTER,2025-06-12,,active,2,49
S001804,A001804,PLN_ENTERPRISE,2023-06-04,,active,246,2499
S001805,A001805,PLN_STARTER,2024-08-15,,active,5,49
S001806,A001806,PLN_GROWTH,2025-04-25,,active,8,199
S001807,A001807,PLN_STARTER,2024-12-05,,active,3,49
S001808,A001808,PLN_STARTER,2023-05-28,,active,6,59
S001809,A001809,PLN_GROWTH,2023-05-01,2025-02-08,cancelled,22,215
S001810,A001810,PLN_STARTER,2024-10-27,,active,6,59
S001811,A001811,PLN_STARTER,2025-08-21,,active,3,49
S001812,A001812,PLN_SCALE,2025-05-11,,active,116,895
S001813,A001813,PLN_GROWTH,2023-04-23,,active,26,247
S001814,A001814,PLN_STARTER,2025-04-06,,active,3,49
S001815,A001815,PLN_GROWTH,2023-12-11,2024-12-28,cancelled,10,199
S001816,A001816,PLN_GROWTH,2023-03-10,,active,10,199
S001817,A001817,PLN_STARTER,2023-09-23,,active,5,49
S001818,A001818,PLN_GROWTH,2024-10-29,,active,26,247
S001819,A001819,PLN_STARTER,2025-07-08,,active,4,49
S001820,A001820,PLN_STARTER,2023-04-26,,active,2,49
S001821,A001821,PLN_SCALE,2023-10-08,,active,96,799
S001822,A001822,PLN_ENTERPRISE,2024-11-27,,active,238,2499
S001823,A001823,PLN_STARTER,2025-06-08,,active,6,59
S001824,A001824,PLN_STARTER,2023-12-12,2025-11-03,cancelled,5,49
S001825,A001825,PLN_GROWTH,2023-07-28,,active,9,199
S001826,A001826,PLN_STARTER,2024-09-10,,active,4,49
S001827,A001827,PLN_STARTER,2024-12-15,,active,4,49
S001828,A001828,PLN_STARTER,2023-02-19,,active,5,49
S001829,A001829,PLN_STARTER,2023-12-23,2024-09-21,cancelled,2,49
S001830,A001830,PLN_STARTER,2025-04-14,,active,6,59
S001831,A001831,PLN_STARTER,2023-08-08,,active,6,59
S001832,A001832,PLN_STARTER,2024-02-11,,active,2,49
S001833,A001833,PLN_SCALE,2025-04-12,,active,126,955
S001834,A001834,PLN_GROWTH,2025-01-26,,active,16,199
S001835,A001835,PLN_GROWTH,2025-09-06,,active,23,223
S001836,A001836,PLN_STARTER,2024-04-25,,active,3,49
S001837,A001837,PLN_GROWTH,2024-10-20,,active,10,199
S001838,A001838,PLN_STARTER,2024-02-26,,active,5,49
S001839,A001839,PLN_STARTER,2025-07-09,,active,4,49
S001840,A001840,PLN_STARTER,2023-10-11,,active,2,49
S001841,A001841,PLN_GROWTH,2023-05-14,,active,23,223
S001842,A001842,PLN_SCALE,2024-11-21,,active,118,907
S001843,A001843,PLN_STARTER,2024-11-26,,active,6,59
S001844,A001844,PLN_STARTER,2025-07-29,,active,4,49
S001845,A001845,PLN_GROWTH,2025-07-22,,active,12,199
S001846,A001846,PLN_GROWTH,2025-01-10,,active,8,199
S001847,A001847,PLN_SCALE,2024-12-21,,active,121,925
S001848,A001848,PLN_GROWTH,2024-09-28,,active,26,247
S001849,A001849,PLN_GROWTH,2025-02-05,,active,25,239
S001850,A001850,PLN_GROWTH,2024-06-17,2025-01-25,cancelled,22,215
S001851,A001851,PLN_SCALE,2024-05-09,,active,95,799
S001852,A001852,PLN_STARTER,2025-02-25,2025-07-06,cancelled,5,49
S001853,A001853,PLN_STARTER,2024-11-09,,active,2,49
S001854,A001854,PLN_GROWTH,2023-07-10,2025-06-11,cancelled,13,199
S001855,A001855,PLN_STARTER,2023-01-09,,active,5,49
S001856,A001856,PLN_STARTER,2024-12-27,,active,3,49
S001857,A001857,PLN_ENTERPRISE,2024-08-15,,active,463,2499
S001858,A001858,PLN_STARTER,2024-11-05,,active,5,49
S001859,A001859,PLN_STARTER,2025-10-22,,active,3,49
S001860,A001860,PLN_STARTER,2024-06-26,,active,2,49
S001861,A001861,PLN_STARTER,2023-08-03,,active,6,59
S001862,A001862,PLN_SCALE,2024-08-29,2025-06-01,cancelled,104,823
S001863,A001863,PLN_GROWTH,2023-07-18,,active,21,207
S001864,A001864,PLN_STARTER,2023-09-26,,active,3,49
S001865,A001865,PLN_GROWTH,2024-08-07,,active,14,199
S001866,A001866,PLN_SCALE,2023-07-06,,active,121,925
S001867,A001867,PLN_STARTER,2025-09-24,,active,6,59
S001868,A001868,PLN_GROWTH,2023-06-17,,active,23,223
S001869,A001869,PLN_GROWTH,2023-03-13,,active,19,199
S001870,A001870,PLN_SCALE,2024-11-12,,active,126,955
S001871,A001871,PLN_STARTER,2025-09-17,,active,6,59
S001872,A001872,PLN_STARTER,2025-10-08,,active,1,49
S001873,A001873,PLN_ENTERPRISE,2023-12-19,,active,276,2499
S001874,A001874,PLN_GROWTH,2023-05-13,,active,26,247
S001875,A001875,PLN_GROWTH,2023-10-29,,active,18,199
S001876,A001876,PLN_STARTER,2024-08-21,,active,2,49
S001877,A001877,PLN_STARTER,2024-05-31,2025-02-20,cancelled,3,49
S001878,A001878,PLN_STARTER,2025-01-03,2025-12-14,cancelled,3,49
S001879,A001879,PLN_GROWTH,2024-05-10,,active,25,239
S001880,A001880,PLN_SCALE,2024-09-23,,active,52,799
S001881,A001881,PLN_SCALE,2024-12-17,2025-05-19,cancelled,88,799
S001882,A001882,PLN_STARTER,2023-08-08,,active,5,49
S001883,A001883,PLN_SCALE,2024-03-14,,active,89,799
S001884,A001884,PLN_STARTER,2024-09-02,,active,4,49
S001885,A001885,PLN_STARTER,2024-12-09,,active,5,49
S001886,A001886,PLN_GROWTH,2023-01-29,2023-12-23,cancelled,18,199
S001887,A001887,PLN_STARTER,2023-12-09,,active,6,59
S001888,A001888,PLN_GROWTH,2024-09-17,2025-02-11,cancelled,7,199
S001889,A001889,PLN_GROWTH,2023-10-24,,active,12,199
S001890,A001890,PLN_STARTER,2023-09-27,,active,6,59
S001891,A001891,PLN_STARTER,2024-10-21,2025-05-04,cancelled,6,59
S001892,A001892,PLN_STARTER,2024-08-11,,active,4,49
S001893,A001893,PLN_STARTER,2025-06-30,,active,3,49
