payment_id,invoice_id,attempted_at,payment_status,amount
SPAY0013953,INV0013587,2024-12-06,succeeded,247
SPAY0013954,INV0013589,2025-02-06,succeeded,247
SPAY0013955,INV0013590,2025-03-06,succeeded,247
SPAY0013956,INV0013591,2025-04-06,succeeded,247
SPAY0013957,INV0013592,2025-05-06,succeeded,247
SPAY0013958,INV0013593,2025-06-06,succeeded,247
SPAY0013959,INV0013594,2025-07-06,succeeded,247
SPAY0013960,INV0013595,2025-08-06,succeeded,247
SPAY0013961,INV0013596,2025-09-06,succeeded,247
SPAY0013962,INV0013597,2025-10-06,succeeded,247
SPAY0013963,INV0013598,2025-11-06,succeeded,247
SPAY0013964,INV0013600,2024-09-07,succeeded,799
SPAY0013965,INV0013601,2024-10-07,succeeded,799
SPAY0013966,INV0013602,2024-11-07,succeeded,799
SPAY0013967,INV0013603,2024-12-07,succeeded,799
SPAY0013968,INV0013604,2025-01-07,succeeded,799
SPAY0013969,INV0013605,2025-02-07,succeeded,799
SPAY0013970,INV0013606,2025-03-07,succeeded,799
SPAY0013971,INV0013607,2025-04-07,succeeded,799
SPAY0013972,INV0013608,2025-05-07,succeeded,799
SPAY0013973,INV0013609,2025-06-07,succeeded,799
SPAY0013974,INV0013610,2025-07-07,succeeded,799
SPAY0013975,INV0013611,2025-08-07,succeeded,799
SPAY0013976,INV0013612,2025-09-07,succeeded,799
SPAY0013977,INV0013613,2025-10-07,succeeded,799
SPAY0013978,INV0013614,2025-11-07,succeeded,799
SPAY0013979,INV0013616,2025-07-11,succeeded,799
SPAY0013980,INV0013617,2025-08-11,succeeded,799
SPAY0013981,INV0013618,2025-09-11,succeeded,799
SPAY0013982,INV0013619,2025-10-11,succeeded,799
SPAY0013983,INV0013620,2025-11-11,succeeded,799
SPAY0013984,INV0013622,2025-05-13,succeeded,215
SPAY0013985,INV0013623,2025-06-13,succeeded,215
SPAY0013986,INV0013624,2025-07-13,succeeded,215
SPAY0013987,INV0013625,2025-08-11,failed,215
SPAY0013988,INV0013625,2025-08-13,succeeded,215
SPAY0013989,INV0013626,2025-09-13,succeeded,215
SPAY0013990,INV0013627,2025-10-13,succeeded,215
SPAY0013991,INV0013628,2025-11-13,succeeded,215
SPAY0013992,INV0013630,2024-01-01,succeeded,49
SPAY0013993,INV0013631,2024-01-31,succeeded,49
SPAY0013994,INV0013632,2024-03-02,succeeded,49
SPAY0013995,INV0013633,2024-03-31,succeeded,49
SPAY0013996,INV0013634,2024-05-01,succeeded,49
SPAY0013997,INV0013635,2024-05-31,succeeded,49
SPAY0013998,INV0013637,2024-07-31,succeeded,49
SPAY0013999,INV0013638,2024-08-31,succeeded,49
SPAY0014000,INV0013639,2024-09-29,failed,49
SPAY0014001,INV0013639,2024-10-01,succeeded,49
SPAY0014002,INV0013640,2024-10-31,succeeded,49
SPAY0014003,INV0013641,2024-12-01,succeeded,49
SPAY0014004,INV0013642,2024-12-31,succeeded,49
SPAY0014005,INV0013643,2025-01-31,succeeded,49
SPAY0014006,INV0013644,2025-03-03,succeeded,49
SPAY0014007,INV0013645,2025-03-31,succeeded,49
SPAY0014008,INV0013646,2025-05-01,succeeded,49
SPAY0014009,INV0013647,2025-05-31,succeeded,49
SPAY0014010,INV0013648,2025-07-01,succeeded,49
SPAY0014011,INV0013649,2025-07-29,failed,49
SPAY0014012,INV0013649,2025-07-31,succeeded,49
SPAY0014013,INV0013650,2025-08-31,succeeded,49
SPAY0014014,INV0013651,2025-10-01,succeeded,49
SPAY0014015,INV0013652,2025-10-31,succeeded,49
SPAY0014016,INV0013653,2025-12-01,succeeded,49
SPAY0014017,INV0013655,2025-09-15,succeeded,49
SPAY0014018,INV0013656,2025-10-15,succeeded,49
SPAY0014019,INV0013657,2025-11-15,succeeded,49
SPAY0014020,INV0013659,2023-03-08,succeeded,223
SPAY0014021,INV0013660,2023-04-08,succeeded,223
SPAY0014022,INV0013661,2023-05-08,succeeded,223
SPAY0014023,INV0013662,2023-06-08,succeeded,223
SPAY0014024,INV0013663,2023-07-08,succeeded,223
SPAY0014025,INV0013664,2023-08-08,succeeded,223
SPAY0014026,INV0013665,2023-09-08,succeeded,223
SPAY0014027,INV0013666,2023-10-08,succeeded,223
SPAY0014028,INV0013667,2023-11-08,succeeded,223
SPAY0014029,INV0013668,2023-12-08,succeeded,223
SPAY0014030,INV0013669,2024-01-08,succeeded,223
SPAY0014031,INV0013670,2024-02-08,succeeded,223
SPAY0014032,INV0013671,2024-03-08,succeeded,223
SPAY0014033,INV0013672,2024-04-08,succeeded,223
SPAY0014034,INV0013673,2024-05-08,succeeded,223
SPAY0014035,INV0013674,2024-06-08,succeeded,223
SPAY0014036,INV0013675,2024-07-08,succeeded,223
SPAY0014037,INV0013676,2024-08-08,succeeded,223
SPAY0014038,INV0013677,2024-09-08,succeeded,223
SPAY0014039,INV0013678,2024-10-08,succeeded,223
SPAY0014040,INV0013679,2024-11-08,succeeded,223
SPAY0014041,INV0013680,2024-12-08,succeeded,223
SPAY0014042,INV0013681,2025-01-08,succeeded,223
SPAY0014043,INV0013682,2025-02-08,succeeded,223
SPAY0014044,INV0013683,2025-03-08,succeeded,223
SPAY0014045,INV0013684,2025-04-08,succeeded,223
SPAY0014046,INV0013685,2025-05-08,succeeded,223
SPAY0014047,INV0013686,2025-06-08,succeeded,223
SPAY0014048,INV0013687,2025-07-08,succeeded,223
SPAY0014049,INV0013689,2025-09-08,succeeded,223
SPAY0014050,INV0013690,2025-10-08,succeeded,223
SPAY0014051,INV0013691,2025-11-08,succeeded,223
SPAY0014052,INV0013693,2023-05-26,failed,835
SPAY0014053,INV0013693,2023-05-28,succeeded,835
SPAY0014054,INV0013694,2023-06-28,succeeded,835
SPAY0014055,INV0013695,2023-07-28,succeeded,835
SPAY0014056,INV0013696,2023-08-28,succeeded,835
SPAY0014057,INV0013697,2023-09-28,succeeded,835
SPAY0014058,INV0013698,2023-10-28,succeeded,835
SPAY0014059,INV0013699,2023-11-28,succeeded,835
SPAY0014060,INV0013700,2023-12-28,succeeded,835
SPAY0014061,INV0013701,2024-01-28,succeeded,835
SPAY0014062,INV0013702,2024-02-28,succeeded,835
SPAY0014063,INV0013703,2023-01-13,succeeded,49
SPAY0014064,INV0013704,2023-02-13,succeeded,49
SPAY0014065,INV0013705,2023-03-13,succeeded,49
SPAY0014066,INV0013706,2023-04-13,succeeded,49
SPAY0014067,INV0013707,2023-05-13,succeeded,49
SPAY0014068,INV0013708,2023-06-13,succeeded,49
SPAY0014069,INV0013709,2023-07-13,succeeded,49
SPAY0014070,INV0013710,2023-08-13,succeeded,49
SPAY0014071,INV0013711,2023-09-13,succeeded,49
SPAY0014072,INV0013712,2023-10-13,succeeded,49
SPAY0014073,INV0013713,2023-11-11,failed,49
SPAY0014074,INV0013713,2023-11-13,succeeded,49
SPAY0014075,INV0013714,2023-12-13,succeeded,49
SPAY0014076,INV0013715,2024-01-13,succeeded,49
SPAY0014077,INV0013716,2024-02-13,succeeded,49
SPAY0014078,INV0013717,2024-03-13,succeeded,49
SPAY0014079,INV0013718,2024-04-13,succeeded,49
SPAY0014080,INV0013719,2024-05-13,succeeded,49
SPAY0014081,INV0013720,2024-06-13,succeeded,49
SPAY0014082,INV0013721,2024-07-13,succeeded,49
SPAY0014083,INV0013722,2024-08-13,succeeded,49
SPAY0014084,INV0013723,2024-09-13,succeeded,49
SPAY0014085,INV0013724,2024-10-13,succeeded,49
SPAY0014086,INV0013725,2024-11-13,succeeded,49
SPAY0014087,INV0013726,2024-12-13,succeeded,49
SPAY0014088,INV0013727,2025-01-13,succeeded,49
SPAY0014089,INV0013728,2025-02-13,succeeded,49
SPAY0014090,INV0013729,2025-03-13,succeeded,49
SPAY0014091,INV0013730,2025-04-13,succeeded,49
SPAY0014092,INV0013731,2025-05-13,succeeded,49
SPAY0014093,INV0013732,2025-06-13,succeeded,49
SPAY0014094,INV0013733,2025-07-13,succeeded,49
SPAY0014095,INV0013734,2025-08-13,succeeded,49
SPAY0014096,INV0013735,2025-09-13,succeeded,49
SPAY0014097,INV0013736,2025-10-13,succeeded,49
SPAY0014098,INV0013737,2025-11-13,succeeded,49
SPAY0014099,INV0013739,2024-06-28,succeeded,925
SPAY0014100,INV0013740,2024-07-28,succeeded,925
SPAY0014101,INV0013741,2024-08-28,succeeded,925
SPAY0014102,INV0013742,2024-09-28,succeeded,925
SPAY0014103,INV0013743,2024-10-28,succeeded,925
SPAY0014104,INV0013744,2024-11-28,succeeded,925
SPAY0014105,INV0013745,2024-12-28,succeeded,925
SPAY0014106,INV0013746,2025-01-28,succeeded,925
SPAY0014107,INV0013747,2025-02-28,succeeded,925
SPAY0014108,INV0013748,2025-03-28,succeeded,925
SPAY0014109,INV0013749,2025-04-28,succeeded,925
SPAY0014110,INV0013750,2025-05-28,succeeded,925
SPAY0014111,INV0013751,2025-06-28,succeeded,925
SPAY0014112,INV0013752,2025-07-28,succeeded,925
SPAY0014113,INV0013753,2025-08-28,succeeded,925
SPAY0014114,INV0013754,2025-09-28,succeeded,925
SPAY0014115,INV0013755,2025-10-28,succeeded,925
SPAY0014116,INV0013756,2025-11-28,succeeded,925
SPAY0014117,INV0013758,2024-08-07,succeeded,49
SPAY0014118,INV0013759,2024-09-07,succeeded,49
SPAY0014119,INV0013760,2024-10-07,succeeded,49
SPAY0014120,INV0013761,2024-11-07,succeeded,49
SPAY0014121,INV0013762,2024-12-05,failed,49
SPAY0014122,INV0013762,2024-12-07,succeeded,49
SPAY0014123,INV0013763,2025-01-07,succeeded,49
SPAY0014124,INV0013764,2025-02-07,succeeded,49
SPAY0014125,INV0013765,2025-03-07,succeeded,49
SPAY0014126,INV0013766,2025-04-07,succeeded,49
SPAY0014127,INV0013767,2025-05-05,failed,49
SPAY0014128,INV0013767,2025-05-07,succeeded,49
SPAY0014129,INV0013768,2025-06-07,succeeded,49
SPAY0014130,INV0013770,2025-08-07,succeeded,49
SPAY0014131,INV0013771,2025-09-07,succeeded,49
SPAY0014132,INV0013772,2025-10-07,succeeded,49
SPAY0014133,INV0013773,2025-11-05,failed,49
SPAY0014134,INV0013773,2025-11-07,succeeded,49
SPAY0014135,INV0013775,2024-08-21,succeeded,979
SPAY0014136,INV0013776,2024-09-21,succeeded,979
SPAY0014137,INV0013777,2024-10-21,succeeded,979
SPAY0014138,INV0013779,2024-12-21,succeeded,979
SPAY0014139,INV0013780,2025-01-19,failed,979
SPAY0014140,INV0013780,2025-01-21,succeeded,979
SPAY0014141,INV0013781,2025-02-21,succeeded,979
SPAY0014142,INV0013782,2025-03-21,succeeded,979
SPAY0014143,INV0013783,2025-04-21,succeeded,979
SPAY0014144,INV0013784,2025-05-21,succeeded,979
SPAY0014145,INV0013785,2025-06-21,succeeded,979
SPAY0014146,INV0013786,2025-07-21,succeeded,979
SPAY0014147,INV0013787,2025-08-21,succeeded,979
SPAY0014148,INV0013788,2025-09-21,succeeded,979
SPAY0014149,INV0013789,2025-10-21,succeeded,979
SPAY0014150,INV0013790,2025-11-21,succeeded,979
SPAY0014151,INV0013791,2025-12-19,failed,979
SPAY0014152,INV0013792,2025-04-20,succeeded,239
SPAY0014153,INV0013793,2025-05-20,succeeded,239
SPAY0014154,INV0013794,2025-06-20,succeeded,239
SPAY0014155,INV0013795,2025-07-20,succeeded,239
SPAY0014156,INV0013796,2025-08-20,succeeded,239
SPAY0014157,INV0013797,2025-09-20,succeeded,239
SPAY0014158,INV0013798,2025-10-20,succeeded,239
SPAY0014159,INV0013799,2025-11-20,succeeded,239
SPAY0014160,INV0013801,2025-01-19,succeeded,931
SPAY0014161,INV0013802,2025-02-19,succeeded,931
SPAY0014162,INV0013803,2025-03-19,succeeded,931
SPAY0014163,INV0013804,2025-04-19,succeeded,931
SPAY0014164,INV0013805,2025-05-19,succeeded,931
SPAY0014165,INV0013806,2025-06-19,succeeded,931
SPAY0014166,INV0013807,2025-07-19,succeeded,931
SPAY0014167,INV0013808,2025-08-17,failed,931
SPAY0014168,INV0013808,2025-08-19,succeeded,931
SPAY0014169,INV0013809,2025-09-17,failed,931
SPAY0014170,INV0013809,2025-09-19,succeeded,931
SPAY0014171,INV0013810,2025-10-19,succeeded,931
SPAY0014172,INV0013811,2025-11-19,succeeded,931
SPAY0014173,INV0013813,2023-11-01,succeeded,199
SPAY0014174,INV0013814,2023-12-01,succeeded,199
SPAY0014175,INV0013815,2023-12-31,succeeded,199
SPAY0014176,INV0013816,2024-01-31,succeeded,199
SPAY0014177,INV0013817,2024-03-02,succeeded,199
SPAY0014178,INV0013818,2024-03-31,succeeded,199
SPAY0014179,INV0013819,2024-05-01,succeeded,199
SPAY0014180,INV0013821,2024-07-01,succeeded,199
SPAY0014181,INV0013822,2024-07-31,succeeded,199
SPAY0014182,INV0013823,2024-08-31,succeeded,199
SPAY0014183,INV0013824,2024-10-01,succeeded,199
SPAY0014184,INV0013825,2024-10-29,failed,199
SPAY0014185,INV0013825,2024-10-31,succeeded,199
SPAY0014186,INV0013826,2024-12-01,succeeded,199
SPAY0014187,INV0013827,2024-12-29,failed,199
SPAY0014188,INV0013827,2024-12-31,succeeded,199
SPAY0014189,INV0013828,2025-01-31,succeeded,199
SPAY0014190,INV0013829,2025-03-03,succeeded,199
SPAY0014191,INV0013830,2025-03-31,succeeded,199
SPAY0014192,INV0013831,2025-05-01,succeeded,199
SPAY0014193,INV0013832,2025-05-31,succeeded,199
SPAY0014194,INV0013833,2025-06-29,failed,199
SPAY0014195,INV0013833,2025-07-01,succeeded,199
SPAY0014196,INV0013834,2025-07-29,failed,199
SPAY0014197,INV0013834,2025-07-31,succeeded,199
SPAY0014198,INV0013835,2025-08-31,succeeded,199
SPAY0014199,INV0013836,2025-10-01,succeeded,199
SPAY0014200,INV0013837,2025-10-31,succeeded,199
SPAY0014201,INV0013838,2025-12-01,succeeded,199
SPAY0014202,INV0013840,2025-09-05,succeeded,49
SPAY0014203,INV0013841,2025-10-05,succeeded,49
SPAY0014204,INV0013842,2025-11-05,succeeded,49
SPAY0014205,INV0013844,2024-09-24,failed,49
SPAY0014206,INV0013844,2024-09-26,succeeded,49
SPAY0014207,INV0013845,2024-10-26,succeeded,49
SPAY0014208,INV0013846,2024-11-26,succeeded,49
SPAY0014209,INV0013847,2024-12-26,succeeded,49
SPAY0014210,INV0013848,2025-01-26,succeeded,49
SPAY0014211,INV0013849,2025-02-26,succeeded,49
SPAY0014212,INV0013850,2025-03-26,succeeded,49
SPAY0014213,INV0013851,2025-04-26,succeeded,49
SPAY0014214,INV0013852,2025-05-26,succeeded,49
SPAY0014215,INV0013853,2025-06-26,succeeded,49
SPAY0014216,INV0013854,2025-07-26,succeeded,49
SPAY0014217,INV0013855,2025-08-24,failed,49
SPAY0014218,INV0013855,2025-08-26,succeeded,49
SPAY0014219,INV0013856,2025-09-26,succeeded,49
SPAY0014220,INV0013857,2025-10-26,succeeded,49
SPAY0014221,INV0013858,2025-11-26,succeeded,49
SPAY0014222,INV0013860,2023-03-07,succeeded,199
SPAY0014223,INV0013861,2023-04-07,succeeded,199
SPAY0014224,INV0013862,2023-05-07,succeeded,199
SPAY0014225,INV0013863,2023-06-07,succeeded,199
SPAY0014226,INV0013864,2023-07-07,succeeded,199
SPAY0014227,INV0013865,2023-08-07,succeeded,199
SPAY0014228,INV0013866,2023-09-07,succeeded,199
SPAY0014229,INV0013867,2023-10-07,succeeded,199
SPAY0014230,INV0013868,2023-11-07,succeeded,199
SPAY0014231,INV0013869,2023-12-07,succeeded,199
SPAY0014232,INV0013870,2024-01-05,failed,199
SPAY0014233,INV0013870,2024-01-07,succeeded,199
SPAY0014234,INV0013871,2024-02-07,succeeded,199
SPAY0014235,INV0013872,2024-03-07,succeeded,199
SPAY0014236,INV0013873,2024-04-07,succeeded,199
SPAY0014237,INV0013874,2024-05-07,succeeded,199
SPAY0014238,INV0013875,2024-06-07,succeeded,199
SPAY0014239,INV0013876,2024-07-07,succeeded,199
SPAY0014240,INV0013877,2024-08-07,succeeded,199
SPAY0014241,INV0013878,2024-09-07,succeeded,199
SPAY0014242,INV0013879,2024-10-07,succeeded,199
SPAY0014243,INV0013880,2024-11-07,succeeded,199
SPAY0014244,INV0013881,2024-12-07,succeeded,199
SPAY0014245,INV0013882,2025-01-07,succeeded,199
SPAY0014246,INV0013883,2025-02-07,succeeded,199
SPAY0014247,INV0013884,2025-03-07,succeeded,199
SPAY0014248,INV0013885,2025-04-07,succeeded,199
SPAY0014249,INV0013886,2025-05-07,succeeded,199
SPAY0014250,INV0013887,2025-06-07,succeeded,199
SPAY0014251,INV0013888,2025-07-07,succeeded,199
SPAY0014252,INV0013889,2025-08-07,succeeded,199
SPAY0014253,INV0013890,2025-09-07,succeeded,199
SPAY0014254,INV0013891,2025-10-07,succeeded,199
SPAY0014255,INV0013892,2025-11-07,succeeded,199
SPAY0014256,INV0013894,2024-04-15,succeeded,199
SPAY0014257,INV0013895,2024-05-15,succeeded,199
SPAY0014258,INV0013896,2024-06-13,failed,199
SPAY0014259,INV0013896,2024-06-15,succeeded,199
SPAY0014260,INV0013897,2024-07-15,succeeded,199
SPAY0014261,INV0013898,2024-08-15,succeeded,199
SPAY0014262,INV0013899,2024-09-15,succeeded,199
SPAY0014263,INV0013900,2024-10-15,succeeded,199
SPAY0014264,INV0013901,2024-11-15,succeeded,199
SPAY0014265,INV0013902,2024-12-15,succeeded,199
SPAY0014266,INV0013903,2025-01-15,succeeded,199
SPAY0014267,INV0013904,2025-02-15,succeeded,199
SPAY0014268,INV0013905,2025-03-15,succeeded,199
SPAY0014269,INV0013906,2025-04-15,succeeded,199
SPAY0014270,INV0013907,2025-05-15,succeeded,199
SPAY0014271,INV0013908,2025-06-15,succeeded,199
SPAY0014272,INV0013909,2025-07-15,succeeded,199
SPAY0014273,INV0013910,2025-08-15,succeeded,199
SPAY0014274,INV0013911,2025-09-15,succeeded,199
SPAY0014275,INV0013912,2025-10-15,succeeded,199
SPAY0014276,INV0013913,2025-11-15,succeeded,199
SPAY0014277,INV0013915,2024-03-12,succeeded,49
SPAY0014278,INV0013916,2024-04-12,succeeded,49
SPAY0014279,INV0013917,2024-05-12,succeeded,49
SPAY0014280,INV0013918,2024-06-12,succeeded,49
SPAY0014281,INV0013919,2024-07-12,succeeded,49
SPAY0014282,INV0013920,2024-08-12,succeeded,49
SPAY0014283,INV0013921,2024-09-12,succeeded,49
SPAY0014284,INV0013922,2024-10-12,succeeded,49
SPAY0014285,INV0013923,2024-11-12,succeeded,49
SPAY0014286,INV0013924,2025-08-31,succeeded,199
SPAY0014287,INV0013925,2025-10-01,succeeded,199
SPAY0014288,INV0013926,2025-10-31,succeeded,199
SPAY0014289,INV0013927,2025-12-01,succeeded,199
SPAY0014290,INV0013928,2025-12-29,failed,199
SPAY0014291,INV0013929,2024-07-06,succeeded,49
SPAY0014292,INV0013930,2024-08-06,succeeded,49
SPAY0014293,INV0013931,2024-09-06,succeeded,49
SPAY0014294,INV0013932,2024-10-06,succeeded,49
SPAY0014295,INV0013933,2024-11-06,succeeded,49
SPAY0014296,INV0013934,2024-12-04,failed,49
SPAY0014297,INV0013934,2024-12-06,succeeded,49
SPAY0014298,INV0013935,2025-01-06,succeeded,49
SPAY0014299,INV0013936,2025-02-06,succeeded,49
SPAY0014300,INV0013937,2025-03-04,failed,49
SPAY0014301,INV0013937,2025-03-06,succeeded,49
SPAY0014302,INV0013938,2025-04-06,succeeded,49
SPAY0014303,INV0013939,2025-05-06,succeeded,49
SPAY0014304,INV0013940,2025-06-06,succeeded,49
SPAY0014305,INV0013941,2025-07-06,succeeded,49
SPAY0014306,INV0013942,2025-08-06,succeeded,49
SPAY0014307,INV0013943,2025-09-06,succeeded,49
SPAY0014308,INV0013944,2025-10-06,succeeded,49
SPAY0014309,INV0013945,2025-11-06,succeeded,49
SPAY0014310,INV0013947,2024-07-04,succeeded,49
SPAY0014311,INV0013948,2024-08-04,succeeded,49
SPAY0014312,INV0013949,2024-09-04,succeeded,49
SPAY0014313,INV0013950,2024-10-04,succeeded,49
SPAY0014314,INV0013951,2024-11-04,succeeded,49
SPAY0014315,INV0013952,2024-12-04,succeeded,49
SPAY0014316,INV0013953,2025-01-04,succeeded,49
SPAY0014317,INV0013954,2025-02-04,succeeded,49
SPAY0014318,INV0013955,2025-03-04,succeeded,49
SPAY0014319,INV0013956,2025-04-04,succeeded,49
SPAY0014320,INV0013957,2025-05-04,succeeded,49
SPAY0014321,INV0013958,2025-06-04,succeeded,49
SPAY0014322,INV0013959,2025-07-04,succeeded,49
SPAY0014323,INV0013960,2025-08-04,succeeded,49
SPAY0014324,INV0013961,2025-09-04,succeeded,49
SPAY0014325,INV0013962,2025-10-04,succeeded,49
SPAY0014326,INV0013963,2025-11-04,succeeded,49
SPAY0014327,INV0013965,2025-03-03,succeeded,199
SPAY0014328,INV0013966,2025-03-31,succeeded,199
SPAY0014329,INV0013967,2025-05-01,succeeded,199
SPAY0014330,INV0013968,2025-05-31,succeeded,199
SPAY0014331,INV0013969,2025-07-01,succeeded,199
SPAY0014332,INV0013970,2025-07-31,succeeded,199
SPAY0014333,INV0013971,2025-08-31,succeeded,199
SPAY0014334,INV0013972,2025-10-01,succeeded,199
SPAY0014335,INV0013973,2025-10-31,succeeded,199
SPAY0014336,INV0013974,2025-12-01,succeeded,199
SPAY0014337,INV0013976,2025-02-26,succeeded,49
SPAY0014338,INV0013977,2025-03-26,succeeded,49
SPAY0014339,INV0013978,2025-04-26,succeeded,49
SPAY0014340,INV0013979,2025-05-26,succeeded,49
SPAY0014341,INV0013980,2025-06-26,succeeded,49
SPAY0014342,INV0013981,2025-07-26,succeeded,49
SPAY0014343,INV0013982,2025-08-26,succeeded,49
SPAY0014344,INV0013983,2025-09-26,succeeded,49
SPAY0014345,INV0013984,2025-10-26,succeeded,49
SPAY0014346,INV0013985,2025-11-26,succeeded,49
SPAY0014347,INV0013987,2024-12-08,succeeded,49
SPAY0014348,INV0013988,2025-01-08,succeeded,49
SPAY0014349,INV0013989,2025-02-06,failed,49
SPAY0014350,INV0013989,2025-02-08,succeeded,49
SPAY0014351,INV0013990,2025-03-08,succeeded,49
SPAY0014352,INV0013991,2025-04-08,succeeded,49
SPAY0014353,INV0013992,2025-05-06,failed,49
SPAY0014354,INV0013992,2025-05-08,succeeded,49
SPAY0014355,INV0013993,2025-06-08,succeeded,49
SPAY0014356,INV0013994,2025-07-08,succeeded,49
SPAY0014357,INV0013995,2025-08-08,succeeded,49
SPAY0014358,INV0013996,2025-05-03,succeeded,199
SPAY0014359,INV0013997,2025-05-31,succeeded,199
SPAY0014360,INV0013998,2025-07-01,succeeded,199
SPAY0014361,INV0013999,2025-07-31,succeeded,199
SPAY0014362,INV0014000,2025-08-31,succeeded,199
SPAY0014363,INV0014001,2025-10-01,succeeded,199
SPAY0014364,INV0014002,2025-10-31,succeeded,199
SPAY0014365,INV0014003,2025-12-01,succeeded,199
SPAY0014366,INV0014005,2023-07-16,succeeded,799
SPAY0014367,INV0014006,2023-08-16,succeeded,799
SPAY0014368,INV0014007,2023-09-16,succeeded,799
SPAY0014369,INV0014008,2023-10-16,succeeded,799
SPAY0014370,INV0014009,2023-11-16,succeeded,799
SPAY0014371,INV0014010,2023-12-16,succeeded,799
SPAY0014372,INV0014011,2024-01-16,succeeded,799
SPAY0014373,INV0014012,2024-02-16,succeeded,799
SPAY0014374,INV0014013,2024-03-16,succeeded,799
SPAY0014375,INV0014014,2024-04-16,succeeded,799
SPAY0014376,INV0014015,2024-05-16,succeeded,799
SPAY0014377,INV0014016,2024-06-16,succeeded,799
SPAY0014378,INV0014017,2024-07-16,succeeded,799
SPAY0014379,INV0014018,2024-08-16,succeeded,799
SPAY0014380,INV0014019,2024-09-16,succeeded,799
SPAY0014381,INV0014020,2024-10-14,failed,799
SPAY0014382,INV0014020,2024-10-16,succeeded,799
SPAY0014383,INV0014021,2024-11-16,succeeded,799
SPAY0014384,INV0014022,2024-12-16,succeeded,799
SPAY0014385,INV0014023,2025-01-16,succeeded,799
SPAY0014386,INV0014024,2025-02-16,succeeded,799
SPAY0014387,INV0014025,2025-03-16,succeeded,799
SPAY0014388,INV0014026,2025-04-16,succeeded,799
SPAY0014389,INV0014027,2025-05-16,succeeded,799
SPAY0014390,INV0014028,2025-06-16,succeeded,799
SPAY0014391,INV0014029,2025-07-16,succeeded,799
SPAY0014392,INV0014030,2025-08-16,succeeded,799
SPAY0014393,INV0014031,2025-09-16,succeeded,799
SPAY0014394,INV0014032,2025-10-16,succeeded,799
SPAY0014395,INV0014033,2025-11-16,succeeded,799
SPAY0014396,INV0014035,2023-05-06,succeeded,2499
SPAY0014397,INV0014036,2023-06-06,succeeded,2499
SPAY0014398,INV0014037,2023-07-04,failed,2499
SPAY0014399,INV0014037,2023-07-06,succeeded,2499
SPAY0014400,INV0014038,2023-08-06,succeeded,2499
SPAY0014401,INV0014039,2023-09-06,succeeded,2499
