account_id,created_at,region,segment,acquisition_channel
A001852,2025-02-16,EMEA,SMB,organic
A001853,2024-10-30,APAC,SMB,organic
A001854,2023-06-19,EMEA,SMB,organic
A001855,2023-01-07,LATAM,SMB,paid_search
A001856,2024-12-09,NA,SMB,partner
A001857,2024-08-05,EMEA,enterprise,organic
A001858,2024-11-04,NA,SMB,partner
A001859,2025-09-24,EMEA,SMB,partner
A001860,2024-06-08,EMEA,SMB,organic
A001861,2023-07-29,NA,SMB,organic
A001862,2024-08-12,EMEA,mid_market,partner
A001863,2023-06-28,APAC,SMB,outbound
A001864,2023-09-18,EMEA,SMB,organic
A001865,2024-08-03,EMEA,mid_market,paid_search
A001866,2023-06-15,LATAM,mid_market,paid_search
A001867,2025-09-02,EMEA,SMB,referral
A001868,2023-05-25,APAC,SMB,paid_search
A001869,2023-02-19,LATAM,mid_market,outbound
A001870,2024-11-01,APAC,enterprise,referral
A001871,2025-09-15,EMEA,SMB,organic
A001872,2025-09-24,EMEA,SMB,organic
A001873,2023-11-24,LATAM,enterprise,organic
A001874,2023-05-11,APAC,mid_market,organic
A001875,2023-10-28,EMEA,SMB,organic
A001876,2024-08-05,APAC,SMB,referral
A001877,2024-05-23,NA,SMB,paid_search
A001878,2024-12-20,LATAM,SMB,outbound
A001879,2024-04-24,EMEA,mid_market,paid_search
A001880,2024-09-09,EMEA,SMB,outbound
A001881,2024-11-21,LATAM,enterprise,paid_search
A001882,2023-07-13,EMEA,SMB,partner
A001883,2024-02-21,NA,enterprise,organic
A001884,2024-08-26,APAC,SMB,referral
A001885,2024-11-19,LATAM,SMB,organic
A001886,2023-01-05,APAC,SMB,organic
A001887,2023-11-27,NA,SMB,organic
A001888,2024-09-12,APAC,SMB,paid_search
A001889,2023-09-30,EMEA,SMB,outbound
A001890,2023-09-23,APAC,SMB,organic
A001891,2024-10-11,APAC,SMB,partner
A001892,2024-08-11,NA,SMB,paid_search
A001893,2025-06-25,APAC,SMB,paid_search
A001894,2025-06-24,LATAM,mid_market,referral
A001895,2023-01-24,NA,SMB,organic
A001896,2023-03-29,NA,SMB,outbound
A001897,2025-08-09,EMEA,SMB,paid_search
A001898,2023-02-03,APAC,SMB,referral
A001899,2025-08-24,LATAM,SMB,outbound
A001900,2025-04-21,LATAM,SMB,paid_search
A001901,2025-05-23,LATAM,mid_market,outbound
A001902,2024-04-02,EMEA,SMB,paid_search
A001903,2025-09-10,NA,SMB,paid_search
A001904,2024-01-31,EMEA,SMB,referral
A001905,2025-02-21,NA,SMB,referral
A001906,2023-03-19,LATAM,SMB,partner
A001907,2023-11-13,NA,SMB,partner
A001908,2023-12-28,EMEA,mid_market,partner
A001909,2023-02-18,NA,SMB,paid_search
A001910,2023-08-29,EMEA,SMB,referral
A001911,2025-01-01,EMEA,SMB,referral
A001912,2023-04-08,NA,SMB,referral
A001913,2024-09-09,NA,SMB,organic
A001914,2023-01-15,LATAM,SMB,referral
A001915,2024-10-28,NA,mid_market,organic
A001916,2023-03-02,LATAM,mid_market,organic
A001917,2023-12-21,LATAM,SMB,paid_search
A001918,2024-11-02,APAC,SMB,paid_search
A001919,2023-03-07,LATAM,enterprise,outbound
A001920,2023-03-09,LATAM,SMB,partner
A001921,2023-10-10,LATAM,SMB,paid_search
A001922,2025-06-08,EMEA,SMB,partner
A001923,2025-01-10,LATAM,mid_market,paid_search
A001924,2023-11-25,EMEA,enterprise,outbound
A001925,2024-05-23,NA,SMB,referral
A001926,2024-07-06,APAC,mid_market,paid_search
A001927,2023-01-17,LATAM,SMB,outbound
A001928,2023-11-20,NA,SMB,paid_search
A001929,2023-08-31,APAC,SMB,organic
A001930,2023-01-25,EMEA,SMB,outbound
A001931,2023-03-26,NA,enterprise,outbound
A001932,2023-06-29,EMEA,SMB,paid_search
A001933,2024-02-02,NA,SMB,organic
A001934,2024-04-10,LATAM,SMB,paid_search
A001935,2024-09-27,NA,mid_market,paid_search
A001936,2024-03-05,NA,SMB,referral
A001937,2025-02-17,NA,SMB,paid_search
A001938,2024-08-15,EMEA,SMB,organic
A001939,2024-10-18,APAC,SMB,organic
A001940,2025-08-28,NA,SMB,paid_search
A001941,2025-03-30,APAC,SMB,outbound
A001942,2023-02-17,APAC,SMB,paid_search
A001943,2024-10-25,LATAM,SMB,organic
A001944,2024-12-30,EMEA,mid_market,paid_search
A001945,2025-01-31,EMEA,mid_market,organic
A001946,2024-07-13,NA,SMB,outbound
A001947,2024-12-28,EMEA,SMB,referral
A001948,2025-08-03,LATAM,SMB,partner
A001949,2025-05-04,LATAM,SMB,referral
A001950,2023-02-25,NA,mid_market,referral
A001951,2025-03-03,LATAM,SMB,paid_search
A001952,2025-02-13,LATAM,SMB,partner
A001953,2025-08-22,EMEA,SMB,paid_search
A001954,2024-11-10,NA,mid_market,referral
A001955,2025-01-30,EMEA,SMB,partner
A001956,2024-06-18,APAC,SMB,referral
A001957,2024-09-23,LATAM,mid_market,partner
A001958,2024-09-04,NA,mid_market,referral
A001959,2024-11-27,EMEA,mid_market,partner
A001960,2025-07-11,EMEA,mid_market,organic
A001961,2023-12-11,LATAM,SMB,outbound
A001962,2023-03-23,EMEA,enterprise,outbound
A001963,2025-06-05,NA,mid_market,partner
A001964,2024-07-30,EMEA,SMB,partner
A001965,2024-11-10,APAC,mid_market,organic
A001966,2024-06-21,APAC,SMB,referral
A001967,2024-04-14,LATAM,SMB,paid_search
A001968,2025-08-04,NA,SMB,referral
A001969,2024-08-28,NA,SMB,referral
A001970,2024-10-15,LATAM,SMB,outbound
A001971,2025-01-21,NA,mid_market,partner
A001972,2024-02-26,NA,mid_market,partner
A001973,2023-10-12,APAC,SMB,partner
A001974,2025-06-14,EMEA,enterprise,partner
A001975,2025-02-25,NA,mid_market,partner
A001976,2024-06-03,EMEA,mid_market,partner
A001977,2024-07-10,NA,mid_market,organic
A001978,2024-05-15,NA,SMB,paid_search
A001979,2023-06-11,NA,mid_market,organic
A001980,2023-11-18,EMEA,SMB,referral
A001981,2024-11-06,EMEA,SMB,organic
A001982,2025-02-14,APAC,mid_market,outbound
A001983,2023-11-06,NA,SMB,outbound
A001984,2023-02-15,LATAM,SMB,organic
A001985,2024-09-02,EMEA,SMB,partner
A001986,2025-08-06,APAC,SMB,partner
A001987,2023-07-18,EMEA,SMB,organic
A001988,2023-08-02,LATAM,SMB,paid_search
A001989,2025-09-27,EMEA,SMB,organic
A001990,2025-08-17,EMEA,SMB,organic
A001991,2025-01-06,LATAM,SMB,partner
A001992,2025-08-22,NA,SMB,referral
A001993,2025-05-27,EMEA,SMB,outbound
A001994,2023-06-12,APAC,SMB,referral
A001995,2024-10-21,EMEA,SMB,referral
A001996,2024-05-19,EMEA,SMB,partner
A001997,2025-06-14,EMEA,SMB,organic
A001998,2024-06-03,NA,SMB,partner
A001999,2024-09-10,EMEA,mid_market,outbound
A002000,2023-06-20,NA,SMB,partner
A002001,2025-01-06,LATAM,SMB,referral
A002002,2024-02-27,EMEA,SMB,paid_search
A002003,2025-02-20,APAC,SMB,organic
A002004,2024-07-03,EMEA,SMB,organic
A002005,2024-11-29,NA,SMB,paid_search
A002006,2024-03-27,APAC,enterprise,organic
A002007,2023-08-15,LATAM,SMB,paid_search
A002008,2024-04-02,EMEA,SMB,partner
A002009,2024-05-07,APAC,mid_market,partner
A002010,2023-07-07,APAC,SMB,paid_search
A002011,2023-04-20,NA,mid_market,paid_search
A002012,2023-07-08,EMEA,SMB,outbound
A002013,2023-10-02,APAC,SMB,partner
A002014,2023-01-18,EMEA,SMB,partner
A002015,2025-09-11,LATAM,SMB,partner
A002016,2023-06-07,APAC,SMB,paid_search
A002017,2024-01-16,EMEA,SMB,referral
A002018,2023-02-04,LATAM,SMB,organic
A002019,2023-09-20,LATAM,mid_market,organic
A002020,2025-06-30,APAC,SMB,referral
A002021,2023-09-14,NA,mid_market,referral
A002022,2023-03-03,LATAM,SMB,referral
A002023,2025-09-02,NA,SMB,paid_search
A002024,2023-10-02,LATAM,mid_market,organic
A002025,2025-08-08,APAC,mid_market,organic
A002026,2023-11-30,NA,SMB,paid_search
A002027,2023-11-14,APAC,SMB,referral
A002028,2025-08-04,EMEA,SMB,organic
A002029,2024-04-22,LATAM,SMB,referral
A002030,2025-06-11,LATAM,SMB,outbound
A002031,2024-08-28,LATAM,enterprise,paid_search
A002032,2025-08-05,EMEA,SMB,outbound
A002033,2023-05-23,APAC,mid_market,organic
A002034,2024-06-09,LATAM,SMB,outbound
A002035,2025-01-11,NA,SMB,paid_search
A002036,2023-03-12,NA,mid_market,referral
A002037,2023-01-18,APAC,SMB,paid_search
A002038,2025-06-17,APAC,mid_market,paid_search
A002039,2023-01-23,NA,SMB,outbound
A002040,2024-10-14,LATAM,SMB,partner
A002041,2025-04-12,APAC,SMB,organic
A002042,2024-09-27,NA,SMB,referral
A002043,2024-11-23,EMEA,SMB,outbound
A002044,2024-11-02,APAC,mid_market,partner
A002045,2024-12-20,NA,mid_market,referral
A002046,2025-04-24,EMEA,SMB,organic
A002047,2025-02-17,LATAM,enterprise,paid_search
A002048,2023-08-28,EMEA,SMB,referral
A002049,2024-07-25,EMEA,mid_market,organic
A002050,2023-05-04,NA,SMB,organic
A002051,2025-04-24,NA,SMB,paid_search
A002052,2023-08-28,APAC,SMB,referral
A002053,2023-05-24,EMEA,SMB,partner
A002054,2025-03-14,LATAM,SMB,outbound
A002055,2025-04-12,LATAM,mid_market,outbound
A002056,2024-02-20,APAC,SMB,referral
A002057,2023-10-18,LATAM,SMB,referral
A002058,2024-02-12,NA,SMB,outbound
A002059,2025-03-17,EMEA,mid_market,referral
A002060,2024-04-02,LATAM,SMB,organic
A002061,2024-02-25,EMEA,SMB,organic
A002062,2024-02-22,NA,SMB,outbound
A002063,2024-12-15,NA,mid_market,paid_search
A002064,2023-05-11,NA,SMB,outbound
A002065,2025-01-25,EMEA,SMB,paid_search
A002066,2025-01-24,NA,SMB,organic
A002067,2023-03-23,NA,SMB,referral
A002068,2023-06-15,NA,mid_market,outbound
A002069,2023-01-05,APAC,SMB,organic
A002070,2024-01-01,LATAM,mid_market,referral
A002071,2023-09-12,NA,SMB,organic
A002072,2023-08-16,LATAM,SMB,outbound
A002073,2024-07-15,EMEA,SMB,paid_search
A002074,2023-03-15,LATAM,SMB,referral
A002075,2024-02-20,EMEA,SMB,referral
A002076,2023-08-11,LATAM,SMB,organic
A002077,2025-01-16,NA,mid_market,paid_search
A002078,2025-07-24,APAC,mid_market,organic
A002079,2024-06-25,LATAM,enterprise,paid_search
A002080,2025-05-28,EMEA,SMB,outbound
A002081,2024-06-02,LATAM,mid_market,partner
A002082,2024-12-21,EMEA,mid_market,referral
A002083,2023-09-12,LATAM,SMB,paid_search
A002084,2023-11-01,APAC,mid_market,paid_search
A002085,2023-12-09,APAC,SMB,organic
A002086,2025-01-24,LATAM,SMB,partner
A002087,2025-04-09,LATAM,SMB,referral
A002088,2023-07-18,NA,SMB,organic
A002089,2025-01-29,EMEA,SMB,paid_search
A002090,2025-05-16,EMEA,SMB,referral
A002091,2024-05-15,NA,SMB,outbound
A002092,2025-06-27,APAC,mid_market,partner
A002093,2025-02-28,APAC,SMB,outbound
A002094,2024-04-16,APAC,enterprise,referral
A002095,2023-09-10,LATAM,SMB,referral
A002096,2025-06-28,LATAM,SMB,outbound
A002097,2024-06-08,EMEA,SMB,referral
A002098,2023-10-05,APAC,SMB,outbound
A002099,2024-03-24,EMEA,SMB,outbound
A002100,2023-01-03,LATAM,SMB,partner
A002101,2025-04-24,LATAM,SMB,referral
A002102,2023-03-22,LATAM,SMB,outbound
A002103,2024-03-27,APAC,SMB,referral
A002104,2025-08-23,EMEA,mid_market,partner
A002105,2023-05-08,EMEA,mid_market,referral
A002106,2023-09-01,NA,enterprise,outbound
A002107,2025-06-12,LATAM,mid_market,paid_search
A002108,2025-02-08,EMEA,SMB,paid_search
A002109,2023-12-11,EMEA,SMB,organic
A002110,2025-09-07,EMEA,SMB,partner
A002111,2024-06-28,NA,SMB,outbound
A002112,2024-06-03,EMEA,enterprise,outbound
A002113,2023-04-07,EMEA,SMB,organic
A002114,2023-07-12,APAC,SMB,organic
A002115,2025-06-02,NA,SMB,paid_search
A002116,2023-11-25,LATAM,mid_market,paid_search
A002117,2023-09-05,LATAM,SMB,outbound
A002118,2023-06-16,LATAM,mid_market,paid_search
A002119,2025-07-07,NA,SMB,outbound
A002120,2024-09-20,LATAM,enterprise,partner
A002121,2025-04-24,APAC,SMB,outbound
A002122,2024-04-27,APAC,SMB,outbound
A002123,2023-01-12,EMEA,SMB,referral
A002124,2023-08-24,NA,SMB,referral
A002125,2023-10-17,NA,SMB,outbound
A002126,2023-10-26,NA,mid_market,organic
A002127,2025-05-03,EMEA,SMB,referral
A002128,2024-07-13,LATAM,mid_market,organic
A002129,2023-03-03,NA,SMB,paid_search
A002130,2023-02-05,APAC,SMB,paid_search
A002131,2025-01-21,LATAM,mid_market,partner
A002132,2024-10-10,EMEA,mid_market,outbound
A002133,2024-09-05,APAC,mid_market,referral
A002134,2025-05-04,APAC,SMB,partner
A002135,2025-03-21,EMEA,SMB,referral
A002136,2023-12-12,APAC,mid_market,outbound
A002137,2025-02-28,LATAM,SMB,organic
A002138,2025-04-12,APAC,SMB,outbound
A002139,2024-06-22,NA,SMB,referral
A002140,2023-01-01,LATAM,SMB,organic
A002141,2025-08-28,NA,SMB,partner
A002142,2025-02-01,APAC,mid_market,partner
A002143,2024-06-16,LATAM,SMB,organic
A002144,2023-08-06,LATAM,mid_market,partner
A002145,2024-12-13,APAC,SMB,outbound
A002146,2024-05-25,EMEA,enterprise,outbound
A002147,2024-01-28,LATAM,mid_market,paid_search
A002148,2025-05-17,EMEA,mid_market,organic
A002149,2024-06-10,APAC,SMB,partner
A002150,2023-08-02,NA,SMB,referral
A002151,2024-06-07,LATAM,SMB,referral
A002152,2023-05-28,EMEA,SMB,referral
A002153,2025-07-04,LATAM,SMB,partner
A002154,2025-04-26,APAC,SMB,partner
A002155,2025-01-04,LATAM,mid_market,partner
A002156,2025-06-13,LATAM,SMB,paid_search
A002157,2023-05-01,NA,SMB,organic
A002158,2024-12-14,EMEA,SMB,referral
A002159,2023-10-02,EMEA,mid_market,paid_search
A002160,2024-09-27,NA,SMB,referral
A002161,2023-07-16,NA,mid_market,outbound
A002162,2024-01-19,NA,mid_market,referral
A002163,2024-10-24,APAC,SMB,paid_search
A002164,2024-07-11,APAC,SMB,partner
A002165,2025-08-26,NA,SMB,referral
A002166,2023-05-05,NA,SMB,referral
A002167,2023-03-24,NA,mid_market,organic
A002168,2023-11-07,NA,SMB,paid_search
A002169,2024-02-08,NA,enterprise,partner
A002170,2024-08-13,APAC,SMB,paid_search
A002171,2023-01-15,LATAM,SMB,outbound
A002172,2025-08-24,LATAM,SMB,outbound
A002173,2023-04-08,LATAM,SMB,organic
A002174,2024-10-02,NA,SMB,referral
A002175,2023-12-05,NA,SMB,outbound
A002176,2025-06-22,LATAM,mid_market,outbound
A002177,2024-06-06,EMEA,SMB,paid_search
A002178,2024-02-16,EMEA,SMB,partner
A002179,2023-11-28,EMEA,SMB,outbound
A002180,2024-06-14,NA,SMB,organic
A002181,2024-04-17,LATAM,SMB,referral
A002182,2024-09-09,NA,mid_market,paid_search
A002183,2025-04-20,LATAM,enterprise,outbound
A002184,2024-05-13,EMEA,mid_market,organic
A002185,2024-03-21,NA,mid_market,organic
A002186,2023-11-01,EMEA,SMB,organic
A002187,2023-12-05,APAC,SMB,outbound
A002188,2023-07-11,EMEA,SMB,referral
A002189,2025-04-16,EMEA,mid_market,referral
A002190,2023-05-04,EMEA,SMB,partner
A002191,2023-01-29,NA,SMB,partner
A002192,2024-06-25,APAC,SMB,outbound
A002193,2024-07-24,LATAM,SMB,paid_search
A002194,2023-10-30,APAC,enterprise,referral
A002195,2024-08-09,APAC,SMB,paid_search
A002196,2024-04-14,LATAM,enterprise,partner
A002197,2024-06-07,EMEA,SMB,organic
A002198,2024-07-24,APAC,mid_market,referral
A002199,2024-08-28,EMEA,SMB,referral
A002200,2025-04-20,APAC,SMB,paid_search
A002201,2024-08-29,EMEA,SMB,partner
A002202,2025-05-27,APAC,SMB,paid_search
A002203,2024-02-09,APAC,mid_market,partner
A002204,2025-05-02,EMEA,enterprise,referral
A002205,2024-06-27,EMEA,mid_market,organic
A002206,2024-06-06,NA,SMB,partner
A002207,2025-08-03,LATAM,SMB,organic
A002208,2023-09-22,LATAM,mid_market,organic
A002209,2025-07-16,NA,SMB,partner
A002210,2024-07-21,LATAM,mid_market,referral
A002211,2023-06-19,APAC,SMB,paid_search
A002212,2025-04-15,LATAM,SMB,referral
A002213,2023-03-29,LATAM,SMB,referral
A002214,2024-11-22,LATAM,SMB,partner
A002215,2023-11-30,LATAM,SMB,partner
A002216,2025-08-04,NA,SMB,organic
A002217,2025-09-15,APAC,mid_market,outbound
A002218,2023-07-25,NA,SMB,paid_search
A002219,2024-09-26,APAC,SMB,partner
A002220,2024-01-27,LATAM,SMB,referral
A002221,2024-03-12,NA,SMB,partner
A002222,2025-02-20,LATAM,mid_market,referral
A002223,2023-09-05,APAC,SMB,paid_search
A002224,2023-03-18,EMEA,SMB,outbound
A002225,2023-03-26,APAC,SMB,outbound
A002226,2023-11-29,NA,enterprise,referral
A002227,2024-12-17,APAC,SMB,outbound
A002228,2024-10-26,NA,SMB,referral
A002229,2023-12-25,LATAM,SMB,referral
A002230,2024-06-16,APAC,SMB,paid_search
A002231,2025-03-02,NA,mid_market,outbound
A002232,2024-08-30,NA,mid_market,outbound
A002233,2024-04-18,NA,SMB,partner
A002234,2023-10-25,APAC,SMB,paid_search
A002235,2025-02-23,NA,SMB,outbound
A002236,2023-07-17,NA,SMB,paid_search
A002237,2024-07-07,APAC,SMB,paid_search
A002238,2023-04-27,NA,mid_market,paid_search
A002239,2023-07-19,APAC,mid_market,paid_search
A002240,2025-09-22,APAC,SMB,partner
A002241,2025-02-05,EMEA,SMB,paid_search
A002242,2024-12-05,APAC,SMB,outbound
A002243,2025-06-20,EMEA,SMB,partner
A002244,2023-01-16,APAC,SMB,outbound
A002245,2024-06-20,NA,SMB,organic
A002246,2023-12-20,NA,mid_market,partner
A002247,2023-09-17,APAC,enterprise,organic
A002248,2025-07-21,NA,SMB,partner
A002249,2025-03-10,EMEA,SMB,partner
A002250,2023-07-14,NA,mid_market,referral
A002251,2023-03-16,APAC,mid_market,partner
A002252,2024-04-07,EMEA,SMB,organic
A002253,2023-01-27,NA,SMB,organic
A002254,2025-08-01,LATAM,enterprise,paid_search
A002255,2025-06-27,LATAM,SMB,outbound
A002256,2025-01-04,NA,SMB,paid_search
A002257,2023-07-26,APAC,SMB,referral
A002258,2024-12-11,APAC,SMB,outbound
A002259,2023-10-19,APAC,SMB,referral
A002260,2023-10-18,APAC,SMB,outbound
A002261,2023-12-31,APAC,SMB,organic
A002262,2025-06-01,APAC,SMB,outbound
A002263,2025-06-10,EMEA,SMB,outbound
A002264,2024-08-21,NA,SMB,organic
A002265,2023-05-09,LATAM,mid_market,paid_search
A002266,2023-12-04,EMEA,SMB,outbound
A002267,2025-02-16,APAC,SMB,paid_search
A002268,2023-12-26,NA,SMB,partner
A002269,2025-02-12,NA,mid_market,referral
A002270,2023-05-21,LATAM,SMB,paid_search
A002271,2024-02-19,EMEA,SMB,partner
A002272,2024-10-12,LATAM,SMB,referral
A002273,2025-03-10,EMEA,SMB,outbound
A002274,2024-03-21,EMEA,SMB,outbound
A002275,2023-03-09,EMEA,SMB,referral
A002276,2023-09-06,EMEA,SMB,organic
A002277,2024-02-22,APAC,SMB,referral
A002278,2024-09-14,EMEA,SMB,outbound
A002279,2025-02-22,APAC,mid_market,referral
A002280,2025-05-26,NA,SMB,referral
A002281,2024-08-02,NA,SMB,outbound
A002282,2024-08-22,APAC,SMB,referral
A002283,2025-07-02,EMEA,mid_market,outbound
A002284,2024-04-20,NA,mid_market,partner
A002285,2023-03-27,NA,SMB,referral
A002286,2024-01-09,NA,enterprise,paid_search
A002287,2024-07-26,LATAM,enterprise,referral
A002288,2024-05-23,NA,mid_market,outbound
A002289,2025-03-15,EMEA,SMB,partner
A002290,2024-01-08,APAC,SMB,organic
A002291,2023-08-23,NA,SMB,partner
A002292,2025-05-07,LATAM,SMB,outbound
A002293,2023-11-05,EMEA,mid_market,partner
A002294,2024-10-20,LATAM,SMB,partner
A002295,2023-08-14,EMEA,SMB,partner
A002296,2025-05-01,LATAM,mid_market,organic
A002297,2024-03-03,NA,enterprise,paid_search
A002298,2023-10-26,APAC,mid_market,partner
A002299,2024-02-18,LATAM,SMB,referral
A002300,2023-02-25,EMEA,SMB,paid_search
A002301,2024-03-30,LATAM,SMB,referral
A002302,2025-01-08,LATAM,SMB,referral
A002303,2025-04-19,NA,SMB,partner
A002304,2023-11-05,EMEA,SMB,outbound
A002305,2024-07-08,APAC,SMB,partner
A002306,2024-06-22,APAC,SMB,partner
A002307,2024-05-14,APAC,mid_market,outbound
A002308,2024-03-24,APAC,SMB,partner
A002309,2024-11-28,APAC,mid_market,paid_search
A002310,2023-07-06,NA,SMB,outbound
A002311,2025-06-24,NA,SMB,paid_search
A002312,2023-02-12,LATAM,SMB,referral
A002313,2024-09-18,EMEA,SMB,paid_search
A002314,2025-05-11,APAC,SMB,referral
A002315,2025-08-10,LATAM,mid_market,partner
A002316,2025-07-11,APAC,SMB,paid_search
A002317,2023-06-18,NA,SMB,paid_search
A002318,2023-03-31,LATAM,SMB,referral
A002319,2025-06-13,LATAM,enterprise,referral
A002320,2024-12-11,NA,SMB,referral
A002321,2024-12-12,NA,SMB,paid_search
A002322,2024-03-19,APAC,SMB,partner
A002323,2025-01-23,NA,mid_market,paid_search
A002324,2023-11-23,LATAM,SMB,outbound
A002325,2023-06-17,NA,mid_market,outbound
A002326,2024-04-17,EMEA,mid_market,partner
A002327,2024-08-05,APAC,SMB,organic
A002328,2023-10-16,EMEA,mid_market,paid_search
A002329,2024-07-06,EMEA,SMB,outbound
A002330,2024-12-18,LATAM,enterprise,partner
A002331,2023-09-10,APAC,SMB,organic
A002332,2023-11-15,APAC,SMB,organic
A002333,2025-08-28,LATAM,SMB,referral
A002334,2023-01-01,EMEA,enterprise,outbound
A002335,2023-03-08,APAC,SMB,partner
A002336,2023-08-07,LATAM,SMB,paid_search
A002337,2025-08-12,NA,mid_market,referral
A002338,2023-06-24,EMEA,SMB,organic
A002339,2023-10-17,LATAM,SMB,paid_search
A002340,2024-09-04,NA,SMB,outbound
A002341,2024-01-28,EMEA,enterprise,outbound
A002342,2024-10-18,LATAM,mid_market,organic
A002343,2023-11-09,LATAM,mid_market,paid_search
A002344,2025-07-30,NA,enterprise,outbound
A002345,2025-08-24,LATAM,SMB,referral
A002346,2023-12-31,NA,SMB,paid_search
A002347,2025-06-04,APAC,mid_market,paid_search
A002348,2024-04-19,EMEA,SMB,partner
A002349,2024-04-11,EMEA,SMB,outbound
A002350,2023-04-04,EMEA,enterprise,partner
A002351,2024-01-18,EMEA,mid_market,outbound
A002352,2023-06-08,EMEA,SMB,outbound
A002353,2023-12-20,NA,SMB,partner
A002354,2023-04-26,NA,SMB,referral
A002355,2024-01-21,NA,SMB,paid_search
A002356,2025-08-12,NA,mid_market,organic
A002357,2023-07-03,NA,SMB,partner
A002358,2023-08-13,APAC,SMB,organic
A002359,2025-02-14,NA,SMB,partner
A002360,2023-04-29,EMEA,SMB,partner
A002361,2023-04-25,EMEA,SMB,partner
A002362,2023-07-15,LATAM,SMB,organic
A002363,2023-11-27,LATAM,SMB,paid_search
A002364,2025-03-01,APAC,SMB,partner
A002365,2025-09-24,EMEA,SMB,outbound
A002366,2024-06-07,LATAM,SMB,referral
A002367,2024-04-22,LATAM,mid_market,organic
A002368,2025-02-21,LATAM,mid_market,paid_search
A002369,2025-09-19,APAC,SMB,referral
A002370,2023-09-14,EMEA,SMB,paid_search
A002371,2023-07-17,NA,SMB,partner
A002372,2025-09-18,NA,SMB,organic
A002373,2024-02-22,APAC,SMB,paid_search
A002374,2024-04-02,APAC,SMB,referral
A002375,2024-04-30,APAC,mid_market,outbound
A002376,2023-01-25,EMEA,SMB,partner
A002377,2024-11-20,LATAM,SMB,paid_search
A002378,2023-01-11,APAC,SMB,referral
A002379,2025-03-08,NA,SMB,organic
A002380,2025-04-23,LATAM,SMB,organic
A002381,2025-01-08,LATAM,SMB,organic
A002382,2024-10-22,EMEA,mid_market,partner
A002383,2024-09-24,LATAM,SMB,outbound
A002384,2024-09-09,LATAM,SMB,referral
A002385,2025-06-13,LATAM,mid_market,partner
A002386,2023-02-23,NA,mid_market,outbound
A002387,2025-09-10,EMEA,SMB,outbound
A002388,2025-08-21,APAC,mid_market,paid_search
A002389,2025-08-21,APAC,SMB,outbound
A002390,2024-03-26,EMEA,SMB,referral
A002391,2023-02-01,NA,SMB,partner
A002392,2025-06-15,NA,SMB,paid_search
A002393,2025-05-11,LATAM,enterprise,paid_search
A002394,2025-05-02,LATAM,SMB,outbound
A002395,2023-03-26,LATAM,SMB,referral
A002396,2023-07-06,APAC,SMB,referral
A002397,2024-02-01,APAC,SMB,partner
A002398,2023-05-07,NA,mid_market,outbound
A002399,2023-03-06,EMEA,SMB,partner
A002400,2024-04-05,APAC,SMB,organic
A002401,2023-07-30,NA,mid_market,outbound
